297,. @Paschald isn't mad about John Delaney's visit to Tipperary with @alankellylabour  #ge16,,,
298,"@SocDems launch ambitoous, visionary manifesto for fairer,more equal society with end to cronyism & auction politics",,,
299,Kenny: election will be referendum on recovery.  Yes, indeed it will,,
300,Good afternoon in  @clontarfIE health issues coming up time and time again in all areas of #DBN #GE16,,,
301,#myhomelessfamily is the type of #Stability Joan and Enda want you to vote for in #GE16,,,
302,"Tipperary, kick Michael Lowry out and you'll be my favourite Munster county for the rest of 2016 #ge16 calling others to join the pledge!",,,
303,Let make sure #Cork gets a @GreenParty_IE TD too!  #VoteGreen2016 #GE16,,,
304,The potential of the #community #education sector hasn't been fully recognised in Ireland and requires investment and encouragement #GE16,,,
305,Off to the Earn Our Vote 2016 launch. #GE16 #EarnOurVote2016,,,
306,"Predictions #ge16 Noel Whelan, Shane Coleman & the other gombeen on #vinb made last night might be true if all voters were over 45 yrs old.",,,
307,At yesterday's balloon launch AAA-PBP Councillor Brian Distress flatly rejected calls for Operation Transformation. #ge16,,,
308,#socdems Trending in Twitter #ge16 #betterfuture,,,
309,#GE16 For those in #dublinrathdown wondering about new constituency borders @electionlit @harrymcgee @oconnellhugh,,,
310,I'm the #SocDems candidate for Dublin Central in #GE16. If you're impressed with the manifesto than get in touch!,,,
311,The way the media frames small increases/decreases in polls is wrong. +/-3% = no change. Trend is what matters #ge16,,,
312,"No , it's not April the first,yes someone put shamey and mastermind in the same sentence. We at Them'uns say vote...",,,
313,"What is it with the electorate, if Liam Lawlor or Ray Burke were still around, they'd probably top the poll too.",,,
314,All set for the #Wicklow Sinn Féin election launch which takes place tomorrow evening #imbackingbrady #GE16,,,
315,"Funding for arts, culture & film fell from €92.3 million in 2011 to €75.9 million in 2014 - @fotoole #NCFA #GE16",,,
316,"Whisper it, but Fine Gael is the new Fianna Fáil - Deaglan De Breadun #ge16 #ireland2016",,,
317,Even Ennio Morricone supports the @SocDems @DonnellyStephen #GE16,,,
318,"Finally, starting pistol fired on #GE16. The problem with attacking Kenny's leadership is that people don't see Martin as a good alternative",,,
319,#independents4change #right2change Vote for change in #GE2016 Daly & Martin 1&2 in fingal,,,
320,"The voice of compassion:  ""I know yeah.""  #MyHomelessFamily #GE16   ",,,
321,#Jan23 #GE16 #right2water #irishwater Dark clouds on the horizon for @IrishWater,,,
322,Fleming Claims it Would be 'Nonsense' for Fianna Fáil to Talk About Fine Gael Coalition,,,
323,Our #VoteGreen2016 convention isn't over just yet. No livestream unfortunately but it's still open to all! #GE16,,,
324,Some context for @labour 70:30 spending and tax cuts split and the rush of others to promise to cut taxes #ge16,,,
325,Try this smartvote survey.  No need to give details but not an exact science #irishwater #Jan23 #GE16 #Right2Water   ,,,
326,@IndepAlliance Tom Fleming is now running in Kerry. Kerry South is no longer a constituency (your website candidate list)  #GE16,,,
327,Alex White accused of 'anti-democratic' ESB board appointment #Labour again! #ge16   via @IrishTimes,,,
328,@Julieforwexford Hi Julie. We'd like to invite you to take control of your GE16 profile on Poleeto. Could you provide an email address?,,,
329,Full marks to @JoeLeogue in @irishexaminer for exposing €50m @labour  #Eircode #FIASCODE #GE16,,,
330,41% -a very significant showing for #ProChoice,,,
331,The @SocDems Manifesto - #Banking #socdems #GE16,,,
332,@TommyBroughanTD @TwiterusMaximus No massive surprise there. The radical left love abortion. #GE16 #VoteProLife #ProLife,,,
333,meeting to introduce candidate @cavansaysenough Mick McDermot running in #GE16 #DirDemNCM Cavan/Monaghan constituency 8pm 19th Jan19 Park St,,,
334,Over 10% of people affected by food poverty in Ireland  #not1home #Jan23 #GE16,,,
335,"Threats from Labour, typical #GE16",,,
336,Ireland's voice will be heard #ge16,,,
337,Huge crowd in Bray Monday night for #GE16 launch to elect @johnbradysf first Wicklow Sinn Féin TD in over 90 years.,,,
338,We've a real chance of taking a seat here in #Cork East but we need donations to help with the final #ge16 push  To donate please DM me,,,
339,Unfortunately for @labour too many people will let anger rather than logic make their decision in the voting booth,,,
340,Sinn Féin's Cork City #GE16 candidates proudly participating in today's #Right2Water demonstration.,,,
341,Thanks @SEIreland @ryandarren @TheUSI @CEVMansionHouse great launch of  #MakeASmartVote #ge16,,,
342,"Well deserved accolades for @Irishbiltong here, following in the footsteps of @FrankHederman & @RosscarberyReci  [emoticon]",,,
343,Lets take Dublin City to a standstill tomorrow!! Stop water charges!! #SinnFéin #IrishWater #Right2Water #GE16,,,
344,"@Revolution_IRL @damianGabc123  Or could it be they've ""ditched"" another candidate? @ReadaCronin @AlvaghCronin  #GE16",,,
345,@conisme the lies and bullshit promises will soon take us over like the floods of December #GE16,,,
346,Campaign office now open in Navan #cassells4meathwest #ge16,,,
347,#GenderQuotas: Making Irish Politics slightly less awful  #GE16,,,
348,Click here to support Deirdre Wadding PbP Wexford #GE16 by Deirdre Wadding,,,
349,#vinb @MaureenOSTD is a great TD an example to all in #dail #ge16,,,
350,Funny how #government go from 'we must obey #IMF' to 'fuck the #IMF' when it impinges on their futures #ge16 #labour #finegael #fiannafail,,,
351,Muslim community invite politicians to pre-election debate in Dublin,,,
352,"The ordinary people fight back, well done Ben Gilroy #bankinginquiry #GE16 #irishwater #FG #FF #Lab",,,
353,Standing for #SocialJustice in next Dail: Today's Election 'Hustings'  @SVP_Ireland @trocaire @SocialJusticeI #ge16,,,
354,sket2ndlevel: RT EducateTogether: We need candidates & parties to make their positions clear #GE16,,,
355,Will Ireland follow Greece ? Peopleb4Profit 2 stand in General election as - Anti austerity party -People Before Profit United left 1 voice,,,
356,Listening to @EamonRyan speech at #VoteGreen2016 convention. Watch live at greenparty.ie #GE16,,,
357,"@PaidiCole ""@KevDoyle_Indo: Kenny refuses 11 chances to rule out Lowry as a likely kingmaker",,,
358,The official @rtenews Twitter account for Election 2016 information on Mayo #mayo #ge16,,,
359,Are these RNU meeting notes from after the Labour Senator said she left RNU? #DissidentSenator #cblive #ge16 #vinb,,,
360,You're not Alone' looked after 195 homeless people in #Dublin city centre Tuesday #not1home #Jan23 #GE16 #todaysor,,,
361,Well at least they had their priorities right,,,
362,#ge16 #right2water #irishwater @TinaMacVeigh @pb4p great turn out for the canvass and great response on the door,,,
363,@JPAnnascaul @Castletonian @JimmyDeenihanTD @NewstalkFM  #politicians like to believe their own fantasies. #ge16 #GE16,,,
364,@Castletonian @LesleyLkkirwan @SvtigerStephane @LorHiggins @labour surely the scarf must have its own expense acct by now? #GE16,,,
365,Ireland's interest payments to huge debt puts us at risk should #quantitativeeasing be stopped #GE16 #whatrecovery,,,
366,"@Independent_ie go away Leo, time for you to move along - nothing to see or do here #GE16",,,
367,@DrDeclanK @HelenORahilly @MichaelKellyIC tweeted it was disrupted but hasn't said how when I asked. I was at @averilpower #ge16 launch,,,
368,"In an Irish election the most negative thing you can do is tell people your running mate is safe"" - @electionlit:
369,How can Michael Martin be trusted to tell the truth? He will probably go in with FG. #vinb #GE16
370,Long lines going into ballroom for Taoiseach's speech which is hours away #GE16 #fgaf16
371,1820s the immigrant Irish man could vote and they came together with other ppl as the ""plain folk"".   THINK
372,I was assured in Dublin today that the appointment of Fintan to the new Senate will be a red line issue in coalition negotiations. #GE16
373,""Ireland is OUR land; it doesn't belong to the bailed-out banks or to NAMA, and it sure as hell doesn't belong to FG or Labour! #ge16 #vinb",,,
374,#blockchain tech could save 10% cost in govt admin and improve transparency #GE16,,,
375,we need to get #finegael out for no seat in #CorkNorthCentral  - no preference votes 4 #FG   #Right2Change #GE16,,,
376,Not a mention of the Aerlingus pensions you cut to sell off Aerlingus on the cheap. That decision will wipe you out Tanaiste #dail #GE16,,,
377,Which do YOU want? Frankfurt's way? OR OUR way? The choice is YOURS. #Right2Change #Right2Water #vinb #RTÉpt #GE16,,,
378,"#ge16 If this story was from a ""developing country"" we'd hear things like ""ah sure what d'ya expect"," in Ireland...""",,
379,"Over 135,000 new jobs created since we launched the action plan on jobs. Lets keep the recovery going #af16 #GE16",,,
380,Minister @alankellylabour and his team were out talking to residents in Clonmel this evening. #Tipp #ge16,,,
381,We need a revolution in housing' Alan Kelly's veto is wrong and undemocratic. Councillor are elected to do this. #VoteGreen2016 #GE16,,,
382,"Says alot for Begg's position, priority&objective (a cosy position?) when negotiating for workers w/Labour&gov #GE16",,,
383,"Ministers Noonan and Howlin risked the economic recovery in order to deliver a ""political"" budget ahead of #GE16",,,
384,"The Minister for Explaining Government Failures is on again. Postcodes this time, €50M down the tubes #GE2016 #todaysor",,,
385,".AAA-PBP want expansion Early Learning Fund for childminders, increase qualification levels amg childminders - @bridsmith #EarlyYears #GE16",,,
386,We want to create more jobs in order to generate the taxes that can be invested in services #fgaf16 #ge16,,,
387,The over-emphasis on medication over therapy is just one problem that needs fixing  #ireland,,,
388,Supporting Cynthia:  via @broadsheet_ie #ge2016 #GE16,,,
389,Tried this in Ireland. Did not work. Good luck #Bulgaria,,,
390,#3Novices : Irish election imminent but can't prejudge a win: PM  A general election due will take place in Ireland...,,,
391,Childcare at €2 ph sounds like exploitation of an already low paid workforce. Lab promising yellow pack childcare. #GE2016 @fiannafailparty,,,
392,"As a nation, are we less annoyed by potholes these days? Supermassive hole outside the barracks... #ge16 #ge2016",,,
393,Pity the general election in Ireland won't be half as interesting as the USA ones! Riveting artwork by @selfatiilias,,,
394,"Had been getting good reaction up till now, but for first time today the @SocDems party is being recognised on doors, good news for #ge16",,,
395,@EndaKennyTD would gain €16k from USC abolition. Average worker would gain €1k. Invest in services for all not tax cuts for the rich. #GE16,,,
396,Good to see belief in the economy being in recovery, brought to you by @FineGael. Remember this @ #Ge16 please.,,
397,Just heard @TodayFMNews  news bulletin plug Gerry Adams new book of tweets and not a peep about @SocDems #ge16 manifesto launch,,,
398,Comment's disabled hmmm wonder why? FAI boss urges voters to reward Kelly in election  via @Independent_ie,,,
399,"Well @noelwhelan the #fgaf16 feed is pretty clear in its absolute rejection of FG/Tory (FF?) tactics, arrogance & policies. #EndaOUT  #GE16",,,
400,@mrbobdaly @TodaySOR The sheer disregard that this Government has shown for its constituents is off the charts. We have 2 change this! #ge16,,,
401,All this talk of a socialist utopia is pie in the sky. All about jobs. #GE16 #irishwater #socdems,,,
402,Irish election imminent but can't prejudge a win: PM  #news #CNBC,,,
403,See which TD's care about your children and which don't #ge16,,,
404,"#ge16 Hopkins hasn't done herself any favours over the #landgrab in Monksland, but still. A lot of other positives for her. [4/7]",,,
405,The 5th largest party by vote in GE11 and EU14 excluded by @RTE from #GE16 7-way debate  @GreenParty_IE,,,
406,"@noelwhelan coming to this late in the day but totally agree, here's hoping #GE16 can be about imp policy choices... ",,,
407,Govt happy to announce record numbers flying through #dublinairport but still shelve #metronorth #daa #finegael #ge2016 #moreplanningplease,,,
408,"Ah here,",,,
409,Leo Varadkar is not dating tonight....he's live on twitter. #GE16,,,
410,#GOODNIGHTALL:Enda being circumcised wud explain it all > THEY THREW AWAY THE WRONG BIT #iskennygoneyet #ge16 #gnite,,,
411,Not watching #twip as I've heard enough shite and it's time for ge16 but judging by the tweets Simon Harris is still a lying auld bollox.,,,
412,Richard Boyd Barrett TD calls on people to come protest this Sat Jan 23rd! #right2water #irishwater #ge2016,,,
413,People get it. Some reaction to the @SocDems Manifesto in  Journal.ie #socdems #GE16,,,
414,Open invitation: those wanting to help out campaigning or with #GE16 prep! Contact us for how to #GetInvolved/#MakeADifference #RENUAIreland,,,
